feature0,feature1,feature2,feature3,feature4,age,feature5,cv_data,asv,cvv,Amount,CardNo,Label,location,card_type,bank
384.0,371.0,16.0,70.0,103.0,29.0,13.0,4.0,7.0,1.0,113.0,6009311.0,False,Kadoma,Credit,FBC Bank
384.0,362.0,17.0,45.0,98.0,3.0,12.0,4.0,5.0,1.0,108.0,6009311.0,False,Bulawayo,Credit,NMB Bank
387.0,651.0,43.0,266.0,16.0,72.0,6.0,4.0,5.0,1.0,30.0,6009311.0,False,Kwekwe,Debit,First Capital Bank
384.0,371.0,16.0,70.0,103.0,29.0,13.0,4.0,7.0,1.0,59.0,6009311.0,False,Bulawayo,Credit,NMB Bank
386.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,61.0,6009311.0,False,Marondera,Debit,AgriBank
387.0,651.0,43.0,266.0,16.0,72.0,6.0,4.0,5.0,1.0,18.0,6009311.0,False,Harare,Credit,FBC Bank
387.0,651.0,43.0,266.0,16.0,72.0,6.0,4.0,5.0,1.0,18.0,6009311.0,False,Nyanga,Debit,CBZ Bank
386.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,3000.0,6009311.0,False,Kwekwe,Debit,Banc ABC
387.0,651.0,43.0,266.0,16.0,72.0,6.0,4.0,5.0,1.0,18.0,6009311.0,False,Bulawayo,Credit,AgriBank
386.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,500.0,6009311.0,False,Kadoma,Credit,FBC Bank
386.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,2995.0,6009311.0,False,Hwange,Credit,AgriBank
386.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,1600.0,6009311.0,False,Nyanga,Credit,Cabs Bank
386.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,800.0,6009311.0,False,Bulawayo,Debit,Banc ABC
387.0,651.0,43.0,266.0,16.0,72.0,6.0,4.0,5.0,1.0,18.0,6009311.0,False,Marondera,Debit,Cabs Bank
386.0,765.0,22.0,145.0,9.0,18.0,4.0,5.0,8.0,1.0,344.0,6009311.0,False,Bulawayo,Debit,FBC Bank
386.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,4500.0,6009311.0,False,Harare,Debit,Banc ABC
387.0,651.0,43.0,266.0,16.0,72.0,6.0,4.0,5.0,1.0,24.0,6009311.0,False,Hwange,Debit,FBC Bank
387.0,651.0,43.0,266.0,16.0,72.0,6.0,4.0,5.0,1.0,200.0,6009311.0,False,Bulawayo,Debit,NMB Bank
386.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,490.0,6009311.0,False,Bulawayo,Credit,Cabs Bank
386.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,2990.0,6009311.0,False,Harare,Credit,CBZ Bank
384.0,344.0,21.0,18.0,118.0,84.0,15.0,4.0,7.0,3.0,2085.0,6009311.0,False,Harare,Credit,FBC Bank
384.0,345.0,20.0,15.0,117.0,82.0,15.0,4.0,7.0,3.0,2106.0,6009311.0,False,Bulawayo,Credit,Steward Bank
383.0,186.0,31.0,383.0,125.0,50.0,8.0,4.0,10.0,6.0,384.0,6009311.0,False,Bindura,Credit,Cabs Bank
411.0,765.0,22.0,145.0,9.0,18.0,4.0,5.0,8.0,1.0,900.0,6011418.0,False,Bindura,Credit,FBC Bank
411.0,762.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,3.0,500.0,6011418.0,False,Nyanga,Credit,Cabs Bank
435.0,336.0,13.0,45.0,109.0,42.0,4.0,17.0,6.0,3.0,108.0,6020874.0,False,Nyanga,Debit,Cabs Bank
435.0,374.0,16.0,75.0,106.0,25.0,98.0,17.0,8.0,1.0,637.0,6020874.0,False,Harare,Credit,AgriBank
435.0,351.0,22.0,30.0,165.0,160.0,729.0,19.0,29.0,6.0,26.0,6020874.0,False,Bulawayo,Credit,AgriBank
435.0,351.0,22.0,30.0,165.0,160.0,729.0,19.0,29.0,6.0,26.0,6020874.0,False,Bindura,Debit,Cabs Bank
435.0,332.0,19.0,39.0,73.0,104.0,11.0,17.0,5.0,2.0,335.0,6020874.0,False,Nyanga,Debit,Standard Bank
435.0,307.0,16.0,37.0,132.0,58.0,3.0,17.0,4.0,3.0,115.0,6020874.0,False,Harare,Credit,FBC Bank
435.0,332.0,19.0,39.0,75.0,105.0,11.0,17.0,5.0,2.0,65.0,6020874.0,False,Harare,Credit,Cabs Bank
435.0,375.0,17.0,71.0,130.0,116.0,95.0,17.0,10.0,2.0,222.0,6020874.0,False,Bulawayo,Credit,AgriBank
435.0,283.0,23.0,175.0,37.0,272.0,9.0,18.0,3.0,3.0,31.0,6020874.0,False,Harare,Credit,AgriBank
435.0,261.0,19.0,170.0,169.0,222.0,1.0,17.0,12.0,2.0,112.0,6020874.0,False,Kwekwe,Credit,Cabs Bank
435.0,336.0,13.0,45.0,109.0,42.0,4.0,17.0,6.0,3.0,124.0,6020874.0,False,Kwekwe,Debit,FBC Bank
435.0,336.0,13.0,45.0,109.0,42.0,4.0,17.0,6.0,3.0,124.0,6020874.0,False,Kadoma,Credit,AgriBank
435.0,336.0,13.0,45.0,109.0,42.0,4.0,17.0,6.0,3.0,17.0,6020874.0,False,Harare,Debit,Banc ABC
435.0,332.0,19.0,38.0,73.0,106.0,11.0,17.0,5.0,2.0,130.0,6020874.0,False,Bulawayo,Credit,Cabs Bank
435.0,360.0,20.0,21.0,141.0,159.0,93.0,17.0,12.0,3.0,600.0,6020874.0,False,Kadoma,Debit,NMB Bank
435.0,360.0,20.0,21.0,141.0,159.0,93.0,17.0,12.0,3.0,600.0,6020874.0,False,Harare,Credit,Cabs Bank
435.0,360.0,20.0,21.0,141.0,159.0,93.0,17.0,12.0,3.0,600.0,6020874.0,False,Harare,Credit,AgriBank
435.0,332.0,19.0,38.0,73.0,106.0,11.0,17.0,5.0,2.0,268.0,6020874.0,False,Bulawayo,Credit,Cabs Bank
435.0,332.0,19.0,38.0,75.0,106.0,11.0,17.0,5.0,2.0,441.0,6020874.0,False,Harare,Credit,First Capital Bank
435.0,332.0,19.0,38.0,73.0,106.0,11.0,17.0,5.0,2.0,106.0,6020874.0,False,Bulawayo,Credit,NMB Bank
435.0,332.0,19.0,38.0,73.0,106.0,11.0,17.0,5.0,2.0,291.0,6020874.0,False,Bindura,Credit,FBC Bank
435.0,283.0,23.0,175.0,35.0,271.0,9.0,18.0,3.0,3.0,25.0,6020874.0,False,Bulawayo,Credit,Cabs Bank
435.0,332.0,19.0,38.0,73.0,106.0,11.0,17.0,5.0,2.0,116.0,6020874.0,False,Bulawayo,Credit,Banc ABC
435.0,332.0,19.0,39.0,75.0,105.0,11.0,17.0,5.0,2.0,80.0,6020874.0,False,Bulawayo,Credit,First Capital Bank
435.0,332.0,19.0,38.0,73.0,106.0,11.0,17.0,5.0,2.0,167.0,6020874.0,False,Harare,Debit,FBC Bank
435.0,332.0,19.0,39.0,73.0,104.0,11.0,17.0,5.0,2.0,1501.0,6020874.0,False,Hwange,Debit,FBC Bank
435.0,332.0,19.0,38.0,73.0,106.0,11.0,17.0,5.0,2.0,504.0,6020874.0,False,Kwekwe,Credit,AgriBank
435.0,332.0,19.0,38.0,73.0,106.0,11.0,17.0,5.0,2.0,196.0,6020874.0,False,Kadoma,Debit,FBC Bank
435.0,336.0,13.0,45.0,110.0,42.0,4.0,17.0,10.0,19.0,42.0,6020874.0,False,Harare,Credit,Banc ABC
435.0,336.0,13.0,45.0,110.0,42.0,4.0,17.0,10.0,19.0,42.0,6020874.0,False,Bindura,Credit,AgriBank
435.0,346.0,13.0,65.0,104.0,68.0,4.0,17.0,8.0,1.0,42.0,6020874.0,False,Kwekwe,Debit,AgriBank
435.0,375.0,17.0,71.0,130.0,116.0,95.0,17.0,10.0,2.0,259.0,6020874.0,False,Harare,Credit,AgriBank
434.0,240.0,24.0,260.0,128.0,145.0,598.0,19.0,9.0,6.0,1564.0,6020874.0,True,Kadoma,Debit,FBC Bank
435.0,308.0,16.0,34.0,131.0,55.0,3.0,17.0,5.0,3.0,331.0,6020874.0,False,Nyanga,Debit,FBC Bank
435.0,371.0,16.0,70.0,105.0,30.0,13.0,17.0,5.0,1.0,5100.0,6020874.0,False,Nyanga,Credit,Cabs Bank
435.0,336.0,13.0,45.0,109.0,42.0,4.0,17.0,6.0,3.0,22.0,6020874.0,False,Bulawayo,Credit,FBC Bank
435.0,336.0,13.0,45.0,109.0,42.0,4.0,17.0,6.0,3.0,23.0,6020874.0,False,Bindura,Credit,Cabs Bank
435.0,336.0,13.0,45.0,109.0,42.0,4.0,17.0,6.0,3.0,23.0,6020874.0,False,Harare,Credit,Cabs Bank
435.0,307.0,25.0,124.0,101.0,12.0,44.0,17.0,6.0,4.0,171.0,6020874.0,True,Bindura,Debit,AgriBank
9457.0,661.0,245.0,299.0,4.0,56.0,7.0,4.0,5.0,2.0,189.0,6023823.0,False,Marondera,Credit,AgriBank
9457.0,661.0,245.0,299.0,4.0,56.0,7.0,4.0,5.0,2.0,46.0,6023823.0,False,Bulawayo,Debit,AgriBank
9457.0,661.0,245.0,299.0,4.0,56.0,7.0,4.0,5.0,2.0,76.0,6023823.0,False,Harare,Credit,Cabs Bank
9458.0,777.0,223.0,135.0,15.0,7.0,3.0,4.0,4.0,3.0,1752.0,6023823.0,False,Bulawayo,Debit,FBC Bank
9457.0,661.0,245.0,299.0,4.0,56.0,7.0,4.0,5.0,2.0,285.0,6023823.0,False,Harare,Debit,Cabs Bank
9457.0,661.0,245.0,299.0,4.0,56.0,7.0,4.0,5.0,2.0,51.0,6023823.0,False,Harare,Credit,Standard Bank
9457.0,661.0,245.0,299.0,4.0,56.0,7.0,4.0,5.0,2.0,57.0,6023823.0,False,Marondera,Credit,Cabs Bank
9458.0,777.0,223.0,135.0,15.0,7.0,3.0,4.0,4.0,3.0,977.0,6023823.0,False,Bindura,Debit,Steward Bank
427.0,386.0,222.0,68.0,112.0,47.0,13.0,4.0,6.0,1.0,86.0,6026626.0,False,Bulawayo,Debit,Cabs Bank
427.0,362.0,226.0,73.0,94.0,96.0,5.0,5.0,9.0,8.0,86.0,6026626.0,False,Bulawayo,Debit,Banc ABC
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,122.0,6026626.0,False,Harare,Credit,FBC Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,16.0,6026626.0,False,Harare,Credit,Banc ABC
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,23.0,6026626.0,False,Bulawayo,Credit,Cabs Bank
429.0,754.0,260.0,159.0,12.0,20.0,4.0,5.0,8.0,1.0,5837.0,6026626.0,False,Kadoma,Debit,NMB Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,21.0,6026626.0,False,Kadoma,Credit,Cabs Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,27.0,6026626.0,False,Nyanga,Debit,Banc ABC
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,67.0,6026626.0,False,Harare,Credit,First Capital Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,18.0,6026626.0,False,Bulawayo,Credit,Cabs Bank
429.0,753.0,259.0,166.0,10.0,13.0,4.0,5.0,3.0,2.0,2885.0,6026626.0,False,Harare,Credit,FBC Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,16.0,6026626.0,False,Bindura,Credit,CBZ Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,106.0,6026626.0,False,Kadoma,Credit,Cabs Bank
429.0,753.0,259.0,166.0,10.0,13.0,4.0,5.0,3.0,2.0,3000.0,6026626.0,False,Harare,Debit,First Capital Bank
427.0,386.0,222.0,68.0,112.0,47.0,13.0,4.0,6.0,1.0,77.0,6026626.0,False,Bindura,Debit,Cabs Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,21.0,6026626.0,False,Harare,Credit,AgriBank
427.0,357.0,220.0,11.0,90.0,51.0,12.0,4.0,4.0,1.0,44.0,6026626.0,False,Harare,Credit,Cabs Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,24.0,6026626.0,False,Bulawayo,Credit,AgriBank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,70.0,6026626.0,False,Harare,Credit,Cabs Bank
427.0,336.0,216.0,80.0,106.0,21.0,15.0,4.0,5.0,3.0,15.0,6026626.0,False,Harare,Credit,Banc ABC
427.0,336.0,216.0,80.0,106.0,21.0,15.0,4.0,5.0,3.0,51.0,6026626.0,False,Bindura,Credit,AgriBank
427.0,326.0,223.0,27.0,122.0,27.0,4.0,4.0,5.0,3.0,31.0,6026626.0,False,Bulawayo,Debit,FBC Bank
427.0,396.0,223.0,98.0,120.0,83.0,14.0,4.0,8.0,1.0,100.0,6026626.0,False,Bindura,Credit,Cabs Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,94.0,6026626.0,False,Kadoma,Debit,AgriBank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,28.0,6026626.0,False,Kwekwe,Debit,AgriBank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,16.0,6026626.0,False,Harare,Credit,FBC Bank
427.0,362.0,226.0,73.0,94.0,96.0,5.0,5.0,7.0,3.0,40.0,6026626.0,False,Bulawayo,Credit,FBC Bank
427.0,336.0,216.0,80.0,106.0,21.0,15.0,4.0,5.0,3.0,15.0,6026626.0,False,Bulawayo,Debit,Standard Bank
429.0,753.0,259.0,166.0,10.0,13.0,4.0,5.0,3.0,2.0,20.0,6026626.0,False,Harare,Debit,AgriBank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,21.0,6026626.0,False,Bindura,Debit,Cabs Bank
429.0,753.0,259.0,166.0,10.0,13.0,4.0,5.0,3.0,2.0,6190.0,6026626.0,False,Nyanga,Credit,FBC Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,28.0,6026626.0,False,Bindura,Credit,FBC Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,69.0,6026626.0,False,Bulawayo,Credit,Standard Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,26.0,6026626.0,False,Kadoma,Credit,Steward Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,82.0,6026626.0,False,Kadoma,Credit,Banc ABC
429.0,753.0,259.0,166.0,10.0,13.0,4.0,5.0,3.0,2.0,5149.0,6026626.0,False,Harare,Debit,AgriBank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,16.0,6026626.0,False,Bulawayo,Debit,AgriBank
429.0,753.0,259.0,166.0,10.0,13.0,4.0,5.0,3.0,2.0,799.0,6026626.0,False,Marondera,Debit,Steward Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,22.0,6026626.0,False,Kadoma,Credit,Cabs Bank
427.0,350.0,220.0,32.0,84.0,76.0,11.0,4.0,4.0,1.0,28.0,6026626.0,False,Kadoma,Credit,Banc ABC
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,30.0,6026626.0,False,Harare,Credit,AgriBank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,67.0,6026626.0,False,Kadoma,Credit,FBC Bank
427.0,360.0,221.0,4.0,92.0,42.0,12.0,4.0,6.0,2.0,13.0,6026626.0,False,Bulawayo,Credit,FBC Bank
427.0,360.0,221.0,4.0,90.0,42.0,12.0,4.0,6.0,2.0,19.0,6026626.0,False,Nyanga,Credit,FBC Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,24.0,6026626.0,False,Bulawayo,Debit,AgriBank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,16.0,6026626.0,False,Bindura,Credit,FBC Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,64.0,6026626.0,False,Kadoma,Debit,Steward Bank
430.0,721.0,264.0,15.0,54.0,193.0,7.0,5.0,3.0,9.0,90.0,6026626.0,False,Harare,Credit,FBC Bank
427.0,396.0,223.0,98.0,120.0,83.0,14.0,4.0,8.0,1.0,70.0,6026626.0,False,Bulawayo,Credit,NMB Bank
427.0,359.0,220.0,8.0,91.0,47.0,12.0,4.0,4.0,1.0,30.0,6026626.0,False,Kadoma,Credit,Cabs Bank
429.0,753.0,259.0,166.0,10.0,13.0,4.0,5.0,3.0,2.0,2500.0,6026626.0,False,Harare,Debit,Cabs Bank
427.0,396.0,223.0,98.0,120.0,83.0,14.0,4.0,8.0,1.0,60.0,6026626.0,False,Kadoma,Credit,Banc ABC
429.0,753.0,259.0,166.0,10.0,13.0,4.0,5.0,3.0,2.0,3280.0,6026626.0,False,Bulawayo,Debit,AgriBank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,31.0,6026626.0,False,Marondera,Credit,FBC Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,32.0,6026626.0,False,Harare,Credit,Steward Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,76.0,6026626.0,False,Bulawayo,Credit,Cabs Bank
430.0,711.0,266.0,19.0,47.0,164.0,5.0,5.0,3.0,8.0,16.0,6026626.0,False,Bindura,Credit,Cabs Bank
430.0,711.0,266.0,19.0,47.0,164.0,5.0,5.0,3.0,8.0,21.0,6026626.0,False,Bulawayo,Credit,Steward Bank
430.0,711.0,266.0,19.0,47.0,164.0,5.0,5.0,3.0,8.0,18.0,6026626.0,False,Kwekwe,Credit,FBC Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,28.0,6026626.0,False,Marondera,Credit,FBC Bank
430.0,721.0,264.0,15.0,54.0,193.0,7.0,5.0,3.0,9.0,121.0,6026626.0,False,Harare,Credit,Cabs Bank
430.0,699.0,266.0,49.0,71.0,268.0,8.0,5.0,4.0,8.0,63.0,6026626.0,False,Kadoma,Credit,FBC Bank
430.0,699.0,266.0,49.0,71.0,268.0,8.0,5.0,4.0,8.0,107.0,6026626.0,False,Bulawayo,Debit,FBC Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,64.0,6026626.0,False,Bindura,Debit,FBC Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,45.0,6026626.0,False,Bulawayo,Debit,NMB Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,21.0,6026626.0,False,Harare,Debit,Cabs Bank
429.0,753.0,259.0,166.0,10.0,13.0,4.0,5.0,3.0,2.0,5474.0,6026626.0,False,Kadoma,Debit,AgriBank
426.0,175.0,203.0,468.0,106.0,15.0,11.0,5.0,14.0,6.0,207.0,6026626.0,False,Harare,Credit,FBC Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,39.0,6026626.0,False,Nyanga,Credit,NMB Bank
427.0,354.0,217.0,34.0,126.0,108.0,16.0,4.0,6.0,3.0,11.0,6026626.0,False,Harare,Debit,AgriBank
427.0,378.0,222.0,46.0,106.0,19.0,13.0,4.0,5.0,1.0,39.0,6026626.0,False,Bindura,Debit,Cabs Bank
426.0,198.0,207.0,396.0,122.0,48.0,9.0,4.0,10.0,6.0,1500.0,6026626.0,False,Bulawayo,Credit,Cabs Bank
427.0,359.0,220.0,8.0,91.0,47.0,12.0,4.0,4.0,1.0,30.0,6026626.0,False,Nyanga,Credit,Standard Bank
427.0,346.0,225.0,30.0,107.0,44.0,5.0,4.0,10.0,18.0,110.0,6026626.0,False,Harare,Credit,Banc ABC
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,103.0,6026626.0,False,Kadoma,Credit,Cabs Bank
427.0,397.0,223.0,101.0,119.0,88.0,14.0,4.0,8.0,1.0,2.0,6026626.0,False,Bulawayo,Credit,AgriBank
427.0,327.0,217.0,101.0,82.0,82.0,12.0,4.0,4.0,2.0,28.0,6026626.0,False,Kadoma,Credit,Banc ABC
427.0,360.0,221.0,4.0,92.0,42.0,12.0,4.0,6.0,2.0,50.0,6026626.0,False,Bulawayo,Debit,Cabs Bank
427.0,357.0,220.0,13.0,93.0,30.0,12.0,4.0,6.0,2.0,15.0,6026626.0,False,Harare,Credit,CBZ Bank
427.0,326.0,223.0,27.0,122.0,27.0,4.0,4.0,5.0,3.0,13.0,6026626.0,False,Nyanga,Credit,FBC Bank
427.0,326.0,223.0,27.0,122.0,27.0,4.0,4.0,5.0,3.0,30.0,6026626.0,False,Kwekwe,Debit,Steward Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,64.0,6026626.0,False,Bindura,Debit,FBC Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,55.0,6026626.0,False,Kadoma,Credit,CBZ Bank
429.0,753.0,259.0,166.0,10.0,13.0,4.0,5.0,3.0,2.0,6573.0,6026626.0,False,Harare,Debit,Steward Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,82.0,6026626.0,False,Bulawayo,Credit,Banc ABC
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,365.0,6026626.0,False,Harare,Debit,Cabs Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,21.0,6026626.0,False,Bulawayo,Credit,FBC Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,71.0,6026626.0,False,Bulawayo,Credit,Cabs Bank
427.0,326.0,223.0,27.0,122.0,27.0,4.0,4.0,5.0,3.0,27.0,6026626.0,False,Marondera,Credit,Cabs Bank
427.0,360.0,221.0,4.0,92.0,42.0,12.0,4.0,6.0,2.0,65.0,6026626.0,False,Nyanga,Credit,AgriBank
427.0,360.0,221.0,4.0,92.0,42.0,12.0,4.0,6.0,2.0,50.0,6026626.0,False,Bulawayo,Credit,FBC Bank
430.0,635.0,281.0,268.0,8.0,50.0,6.0,5.0,4.0,1.0,40.0,6026626.0,False,Hwange,Credit,First Capital Bank
427.0,336.0,214.0,119.0,154.0,96.0,808.0,2.0,29.0,6.0,341.0,6026626.0,True,Kwekwe,Credit,AgriBank
430.0,306.0,424.0,73.0,114.0,38.0,3.0,4.0,12.0,2.0,41.0,6048549.0,False,Bulawayo,Credit,AgriBank
432.0,780.0,391.0,128.0,1.0,7.0,3.0,4.0,3.0,3.0,1210.0,6048549.0,False,Bindura,Credit,FBC Bank
430.0,320.0,436.0,26.0,141.0,175.0,92.0,3.0,12.0,4.0,1168.0,6048549.0,True,Bindura,Credit,FBC Bank
435.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,3500.0,6059689.0,False,Hwange,Credit,AgriBank
433.0,329.0,19.0,48.0,73.0,116.0,11.0,17.0,5.0,2.0,65.0,6059689.0,False,Nyanga,Credit,Cabs Bank
436.0,645.0,43.0,282.0,11.0,52.0,6.0,17.0,4.0,1.0,86.0,6059689.0,False,Nyanga,Credit,AgriBank
432.0,105.0,32.0,433.0,102.0,14.0,11.0,17.0,9.0,9.0,485.0,6059689.0,False,Kadoma,Credit,Cabs Bank
435.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,3000.0,6059689.0,False,Bulawayo,Debit,Standard Bank
436.0,623.0,45.0,344.0,7.0,25.0,5.0,16.0,4.0,1.0,20.0,6059689.0,False,Kadoma,Credit,AgriBank
436.0,645.0,43.0,282.0,11.0,52.0,6.0,17.0,4.0,1.0,86.0,6059689.0,False,Bindura,Debit,First Capital Bank
433.0,352.0,21.0,4.0,129.0,135.0,16.0,17.0,8.0,3.0,103.0,6059689.0,False,Kadoma,Debit,CBZ Bank
433.0,318.0,24.0,94.0,110.0,50.0,16.0,17.0,7.0,4.0,21.0,6059689.0,False,Bulawayo,Credit,First Capital Bank
433.0,283.0,23.0,175.0,37.0,272.0,9.0,18.0,3.0,3.0,149.0,6059689.0,False,Bulawayo,Credit,Cabs Bank
435.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,2888.0,6059689.0,False,Harare,Credit,AgriBank
433.0,352.0,21.0,4.0,129.0,135.0,16.0,17.0,8.0,3.0,191.0,6059689.0,False,Harare,Credit,Cabs Bank
436.0,645.0,43.0,282.0,11.0,52.0,6.0,17.0,4.0,1.0,86.0,6059689.0,False,Bulawayo,Debit,FBC Bank
433.0,328.0,20.0,51.0,72.0,119.0,11.0,17.0,5.0,2.0,69.0,6059689.0,False,Hwange,Credit,NMB Bank
433.0,328.0,20.0,51.0,72.0,119.0,11.0,17.0,5.0,2.0,69.0,6059689.0,False,Harare,Debit,NMB Bank
433.0,328.0,19.0,51.0,70.0,119.0,11.0,17.0,5.0,2.0,15.0,6059689.0,False,Harare,Credit,AgriBank
435.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,6238.0,6059689.0,False,Kadoma,Credit,FBC Bank
436.0,651.0,43.0,266.0,16.0,72.0,6.0,17.0,6.0,1.0,49.0,6059689.0,False,Bulawayo,Credit,Standard Bank
436.0,651.0,43.0,266.0,16.0,72.0,6.0,17.0,6.0,1.0,112.0,6059689.0,False,Bulawayo,Credit,FBC Bank
436.0,645.0,43.0,282.0,11.0,52.0,6.0,16.0,5.0,1.0,46.0,6059689.0,False,Nyanga,Credit,FBC Bank
436.0,645.0,43.0,282.0,11.0,52.0,6.0,17.0,4.0,1.0,92.0,6059689.0,False,Nyanga,Credit,Cabs Bank
433.0,352.0,21.0,4.0,129.0,135.0,16.0,17.0,8.0,3.0,103.0,6059689.0,False,Harare,Credit,AgriBank
433.0,352.0,21.0,4.0,129.0,135.0,16.0,17.0,8.0,3.0,99.0,6059689.0,False,Hwange,Debit,Cabs Bank
433.0,328.0,20.0,51.0,72.0,119.0,11.0,17.0,5.0,2.0,79.0,6059689.0,False,Hwange,Credit,Cabs Bank
433.0,331.0,19.0,40.0,73.0,105.0,11.0,17.0,5.0,2.0,102.0,6059689.0,False,Harare,Debit,AgriBank
433.0,328.0,20.0,51.0,72.0,119.0,11.0,17.0,5.0,2.0,88.0,6059689.0,False,Nyanga,Credit,AgriBank
433.0,328.0,19.0,51.0,70.0,119.0,11.0,17.0,5.0,2.0,15.0,6059689.0,False,Bulawayo,Credit,NMB Bank
433.0,332.0,19.0,38.0,76.0,103.0,11.0,17.0,5.0,2.0,120.0,6059689.0,False,Bulawayo,Credit,FBC Bank
433.0,360.0,17.0,40.0,95.0,8.0,12.0,17.0,7.0,1.0,10.0,6059689.0,False,Harare,Credit,Steward Bank
435.0,763.0,22.0,152.0,7.0,11.0,4.0,16.0,3.0,2.0,3000.0,6059689.0,False,Harare,Credit,CBZ Bank
433.0,283.0,23.0,175.0,37.0,272.0,9.0,18.0,3.0,3.0,151.0,6059689.0,False,Bindura,Credit,Cabs Bank
436.0,645.0,43.0,282.0,11.0,52.0,6.0,17.0,4.0,1.0,104.0,6059689.0,False,Bulawayo,Credit,Banc ABC
433.0,318.0,24.0,94.0,110.0,50.0,16.0,17.0,7.0,4.0,101.0,6059689.0,False,Marondera,Credit,FBC Bank
436.0,724.0,29.0,26.0,37.0,134.0,4.0,16.0,2.0,8.0,47.0,6059689.0,False,Harare,Credit,FBC Bank
