age,asv,Amount,CardNo,Label,location,card_type,bank
49.0,13.0,157.0,1652088.0,True,Marondera,Credit,FBC Bank
49.0,13.0,157.0,1652088.0,True,Kadoma,Debit,CBZ Bank
49.0,13.0,157.0,1652088.0,True,Bulawayo,Credit,Cabs Bank
49.0,13.0,157.0,1652088.0,True,Kadoma,Credit,AgriBank
49.0,13.0,156.0,1652088.0,True,Nyanga,Credit,First Capital Bank
49.0,13.0,156.0,1652088.0,True,Kadoma,Debit,NMB Bank
49.0,13.0,157.0,1652088.0,True,Bulawayo,Credit,AgriBank
49.0,8.0,157.0,1652088.0,True,Nyanga,Debit,Steward Bank
21.0,13.0,75.0,1656648.0,True,Bulawayo,Credit,AgriBank
72.0,8.0,203.0,1658158.0,True,Kadoma,Credit,Banc ABC
72.0,8.0,203.0,1658158.0,True,Kadoma,Credit,AgriBank
109.0,12.0,10.0,1708800.0,True,Hwange,Credit,Banc ABC
7.0,12.0,476.0,1717822.0,True,Bindura,Credit,NMB Bank
99.0,6.0,138.0,1721766.0,True,Bindura,Credit,FBC Bank
137.0,12.0,11.0,1727963.0,True,Harare,Debit,Cabs Bank
24.0,10.0,52.0,1727963.0,True,Bindura,Credit,AgriBank
99.0,5.0,38.0,1729300.0,True,Harare,Debit,FBC Bank
99.0,5.0,41.0,1729300.0,True,Harare,Credit,AgriBank
99.0,5.0,26.0,1729300.0,True,Harare,Credit,Steward Bank
99.0,5.0,29.0,1729300.0,True,Bulawayo,Debit,FBC Bank
99.0,5.0,23.0,1729300.0,True,Harare,Debit,Cabs Bank
134.0,12.0,125.0,1805900.0,True,Kwekwe,Debit,FBC Bank
18.0,10.0,451.0,1844086.0,True,Kwekwe,Credit,Cabs Bank
24.0,14.0,152.0,1850924.0,True,Kadoma,Debit,FBC Bank
56.0,14.0,93.0,1892800.0,True,Bulawayo,Debit,FBC Bank
68.0,6.0,7.0,1900034.0,True,Bulawayo,Credit,Cabs Bank
1.0,11.0,1599.0,1900034.0,True,Bulawayo,Debit,AgriBank
68.0,6.0,7.0,1900034.0,True,Harare,Debit,Cabs Bank
49.0,5.0,133.0,1900034.0,True,Hwange,Credit,AgriBank
49.0,5.0,104.0,1900034.0,True,Bulawayo,Debit,FBC Bank
49.0,5.0,110.0,1900034.0,True,Harare,Credit,FBC Bank
17.0,6.0,79.0,1909783.0,True,Nyanga,Credit,FBC Bank
17.0,6.0,184.0,1909783.0,True,Bindura,Debit,AgriBank
17.0,7.0,210.0,1913472.0,True,Harare,Debit,AgriBank
107.0,7.0,9.0,1918354.0,True,Harare,Credit,Cabs Bank
8.0,11.0,100.0,1919324.0,True,Bulawayo,Debit,Standard Bank
7.0,10.0,100.0,1919324.0,True,Bindura,Debit,AgriBank
21.0,13.0,43.0,1920913.0,True,Harare,Credit,Cabs Bank
21.0,13.0,5.0,1920913.0,True,Nyanga,Debit,First Capital Bank
53.0,4.0,500.0,1924263.0,True,Nyanga,Debit,FBC Bank
82.0,8.0,135.0,1928125.0,True,Bulawayo,Credit,Standard Bank
82.0,11.0,251.0,1931247.0,True,Bulawayo,Debit,Cabs Bank
82.0,11.0,50.0,1931247.0,True,Kadoma,Credit,NMB Bank
103.0,9.0,20.0,1943650.0,True,Bindura,Credit,FBC Bank
99.0,6.0,84.0,1975834.0,True,Nyanga,Debit,FBC Bank
106.0,12.0,3.0,1979158.0,True,Hwange,Debit,Cabs Bank
118.0,5.0,1250.0,1979434.0,True,Harare,Credit,AgriBank
72.0,13.0,17.0,1990312.0,True,Bulawayo,Credit,FBC Bank
51.0,5.0,25.0,2013117.0,True,Bindura,Debit,Standard Bank
51.0,5.0,25.0,2039260.0,True,Bulawayo,Credit,Banc ABC
32.0,8.0,84.0,2041509.0,True,Bulawayo,Debit,FBC Bank
37.0,6.0,21.0,2042546.0,True,Nyanga,Credit,AgriBank
26.0,8.0,30.0,2044751.0,True,Bindura,Credit,Cabs Bank
26.0,11.0,15.0,2067765.0,True,Harare,Debit,FBC Bank
38.0,6.0,1118.0,2075774.0,True,Nyanga,Credit,FBC Bank
84.0,10.0,325.0,2078643.0,True,Harare,Credit,Steward Bank
84.0,10.0,58.0,2078643.0,True,Bulawayo,Credit,FBC Bank
37.0,5.0,39.0,2120257.0,True,Bindura,Credit,Standard Bank
94.0,12.0,18.0,2122090.0,True,Bindura,Credit,AgriBank
1.0,10.0,81.0,2155850.0,True,Hwange,Credit,FBC Bank
44.0,6.0,55.0,2168849.0,True,Harare,Debit,FBC Bank
124.0,10.0,176.0,2179391.0,True,Harare,Credit,FBC Bank
228.0,14.0,397.0,2192728.0,True,Harare,Credit,AgriBank
116.0,5.0,1.0,2215473.0,True,Kwekwe,Credit,First Capital Bank
97.0,6.0,66.0,2236672.0,True,Bindura,Debit,CBZ Bank
39.0,8.0,187.0,2247402.0,True,Nyanga,Credit,AgriBank
78.0,8.0,262.0,2263023.0,True,Harare,Credit,FBC Bank
78.0,8.0,314.0,2263023.0,True,Harare,Credit,FBC Bank
78.0,8.0,342.0,2263023.0,True,Kwekwe,Debit,FBC Bank
48.0,5.0,102.0,2264031.0,True,Kadoma,Credit,AgriBank
2.0,7.0,16.0,2275305.0,True,Harare,Debit,AgriBank
63.0,9.0,3164.0,2276683.0,True,Harare,Credit,Cabs Bank
21.0,13.0,16.0,2280986.0,True,Bulawayo,Credit,Standard Bank
21.0,13.0,16.0,2280986.0,True,Bulawayo,Credit,Cabs Bank
103.0,6.0,157.0,2290165.0,True,Nyanga,Credit,FBC Bank
53.0,4.0,439.0,2294808.0,True,Bulawayo,Credit,AgriBank
84.0,15.0,27.0,2304109.0,True,Kadoma,Debit,AgriBank
84.0,15.0,25.0,2304109.0,True,Marondera,Debit,Cabs Bank
271.0,3.0,179.0,2304109.0,True,Bindura,Debit,FBC Bank
84.0,15.0,91.0,2304109.0,True,Nyanga,Credit,Banc ABC
84.0,15.0,83.0,2304109.0,True,Bulawayo,Debit,Cabs Bank
94.0,12.0,296.0,2304109.0,True,Bulawayo,Debit,FBC Bank
51.0,11.0,165.0,2304109.0,True,Bindura,Credit,Cabs Bank
122.0,6.0,98.0,2304109.0,True,Harare,Credit,AgriBank
122.0,6.0,97.0,2304109.0,True,Bulawayo,Credit,AgriBank
49.0,5.0,24.0,2313772.0,True,Bulawayo,Debit,Banc ABC
45.0,14.0,74.0,2318104.0,True,Hwange,Debit,Banc ABC
48.0,8.0,46.0,2356061.0,True,Bulawayo,Credit,Banc ABC
48.0,8.0,73.0,2356061.0,True,Nyanga,Credit,Cabs Bank
79.0,6.0,120.0,2374652.0,True,Harare,Debit,Cabs Bank
134.0,12.0,6.0,2375536.0,True,Kwekwe,Credit,Cabs Bank
134.0,12.0,67.0,2375536.0,True,Bindura,Debit,AgriBank
74.0,5.0,0.0,2382059.0,True,Harare,Debit,Cabs Bank
40.0,5.0,10.0,2401670.0,True,Kadoma,Credit,AgriBank
41.0,5.0,18.0,2414522.0,True,Harare,Debit,Banc ABC
172.0,3.0,137.0,2415455.0,True,Nyanga,Debit,FBC Bank
42.0,6.0,1714.0,2431150.0,True,Harare,Debit,NMB Bank
2.0,7.0,1500.0,2441422.0,True,Harare,Debit,Cabs Bank
73.0,7.0,36.0,2445952.0,True,Nyanga,Credit,AgriBank
138.0,5.0,15.0,2447698.0,True,Harare,Credit,Cabs Bank
138.0,5.0,15.0,2447698.0,True,Bulawayo,Credit,FBC Bank
138.0,5.0,15.0,2447698.0,True,Bulawayo,Credit,Cabs Bank
138.0,5.0,15.0,2447698.0,True,Kadoma,Credit,Banc ABC
138.0,5.0,24.0,2447698.0,True,Nyanga,Debit,FBC Bank
138.0,5.0,34.0,2447698.0,True,Kadoma,Credit,AgriBank
70.0,4.0,570.0,2447698.0,True,Kadoma,Credit,NMB Bank
12.0,7.0,54.0,2685601.0,True,Kadoma,Debit,Cabs Bank
83.0,8.0,74.0,2691218.0,True,Bulawayo,Debit,AgriBank
49.0,5.0,35.0,2691218.0,True,Kadoma,Credit,Cabs Bank
23.0,10.0,78.0,2691743.0,True,Marondera,Credit,FBC Bank
53.0,5.0,187.0,2713508.0,True,Harare,Credit,Cabs Bank
84.0,11.0,11.0,2720831.0,True,Harare,Debit,AgriBank
15.0,9.0,167.0,2734658.0,True,Bindura,Credit,Steward Bank
46.0,13.0,157.0,2751143.0,True,Bulawayo,Debit,FBC Bank
106.0,12.0,246.0,2751143.0,True,Kadoma,Debit,Cabs Bank
134.0,12.0,16.0,2773441.0,True,Harare,Credit,AgriBank
49.0,5.0,320.0,2789853.0,True,Harare,Credit,Banc ABC
47.0,5.0,35.0,2793342.0,True,Harare,Credit,AgriBank
70.0,6.0,7.0,2793371.0,True,Bulawayo,Debit,AgriBank
70.0,6.0,7.0,2793371.0,True,Harare,Credit,AgriBank
86.0,11.0,13.0,2800496.0,True,Harare,Credit,AgriBank
88.0,11.0,11.0,2804553.0,True,Kadoma,Debit,NMB Bank
25.0,14.0,110.0,2805693.0,True,Harare,Credit,NMB Bank
85.0,8.0,68.0,2810188.0,True,Bulawayo,Credit,Steward Bank
106.0,12.0,48.0,2816477.0,True,Nyanga,Debit,AgriBank
21.0,7.0,209.0,2820748.0,True,Marondera,Credit,AgriBank
45.0,4.0,9.0,2832605.0,True,Kwekwe,Credit,Cabs Bank
132.0,12.0,6.0,2836261.0,True,Harare,Debit,FBC Bank
132.0,12.0,5.0,2836261.0,True,Marondera,Credit,FBC Bank
132.0,12.0,11.0,2836261.0,True,Harare,Credit,Cabs Bank
132.0,12.0,10.0,2836261.0,True,Bulawayo,Credit,First Capital Bank
52.0,6.0,110.0,2849797.0,True,Bindura,Credit,Banc ABC
52.0,6.0,110.0,2849797.0,True,Bindura,Credit,AgriBank
94.0,13.0,429.0,2850274.0,True,Harare,Credit,FBC Bank
72.0,5.0,0.0,2851029.0,True,Harare,Credit,Cabs Bank
129.0,12.0,8.0,2851216.0,True,Bindura,Credit,AgriBank
129.0,12.0,5.0,2851216.0,True,Hwange,Credit,AgriBank
132.0,12.0,11.0,2858061.0,True,Harare,Credit,Cabs Bank
132.0,12.0,2.0,2858061.0,True,Nyanga,Credit,NMB Bank
11.0,5.0,20.0,2861956.0,True,Nyanga,Credit,AgriBank
84.0,8.0,11.0,2866960.0,True,Bulawayo,Debit,Banc ABC
84.0,8.0,11.0,2866960.0,True,Bindura,Debit,Steward Bank
84.0,8.0,16.0,2866960.0,True,Kadoma,Debit,NMB Bank
16.0,14.0,246.0,2872194.0,True,Bulawayo,Debit,Cabs Bank
10.0,5.0,27.0,2872777.0,True,Bulawayo,Credit,Cabs Bank
81.0,9.0,86.0,2883135.0,True,Harare,Credit,CBZ Bank
17.0,14.0,1401.0,2917344.0,True,Kadoma,Debit,Cabs Bank
18.0,5.0,249.0,2920354.0,True,Harare,Debit,AgriBank
65.0,5.0,239.0,2920354.0,True,Marondera,Credit,FBC Bank
54.0,6.0,98.0,2920354.0,True,Kadoma,Debit,NMB Bank
65.0,5.0,1001.0,2920354.0,True,Harare,Credit,AgriBank
79.0,13.0,1552.0,2921353.0,True,Bindura,Credit,AgriBank
20.0,4.0,1341.0,2925234.0,True,Bindura,Debit,AgriBank
131.0,8.0,191.0,2950724.0,True,Kadoma,Debit,FBC Bank
16.0,5.0,13.0,2954141.0,True,Marondera,Credit,FBC Bank
108.0,13.0,416.0,2955961.0,True,Harare,Credit,CBZ Bank
108.0,13.0,416.0,2955961.0,True,Kadoma,Debit,Cabs Bank
132.0,12.0,29.0,2965998.0,True,Kadoma,Debit,FBC Bank
132.0,12.0,80.0,2965998.0,True,Kadoma,Debit,Banc ABC
51.0,5.0,420.0,2967994.0,True,Harare,Debit,Cabs Bank
84.0,11.0,73.0,2974045.0,True,Harare,Credit,AgriBank
16.0,14.0,71.0,3014091.0,True,Bulawayo,Credit,CBZ Bank
7.0,5.0,20.0,3071861.0,True,Kwekwe,Credit,Steward Bank
109.0,7.0,2.0,3079308.0,True,Marondera,Debit,NMB Bank
50.0,5.0,241.0,3082746.0,True,Harare,Credit,Steward Bank
95.0,12.0,208.0,3116244.0,True,Nyanga,Debit,AgriBank
2.0,7.0,16.0,3138712.0,True,Kadoma,Debit,AgriBank
1.0,11.0,98.0,3154607.0,True,Marondera,Credit,NMB Bank
31.0,10.0,448.0,3162026.0,True,Nyanga,Credit,FBC Bank
96.0,5.0,180.0,3208107.0,True,Kadoma,Credit,Cabs Bank
13.0,11.0,60.0,3209565.0,True,Nyanga,Credit,FBC Bank
44.0,11.0,48.0,3222931.0,True,Nyanga,Credit,Standard Bank
26.0,8.0,270.0,3238270.0,True,Harare,Credit,Standard Bank
56.0,3.0,309.0,3241206.0,True,Harare,Credit,AgriBank
54.0,4.0,48.0,3272939.0,True,Bulawayo,Credit,Steward Bank
9.0,11.0,4.0,3294848.0,True,Bulawayo,Credit,FBC Bank
68.0,9.0,186.0,3294848.0,True,Bulawayo,Credit,Cabs Bank
4.0,14.0,697.0,3318018.0,True,Kadoma,Credit,Steward Bank
21.0,8.0,268.0,3335774.0,True,Nyanga,Credit,FBC Bank
106.0,13.0,56.0,3342842.0,True,Nyanga,Debit,FBC Bank
110.0,9.0,176.0,3353951.0,True,Harare,Credit,Cabs Bank
137.0,12.0,12.0,3360582.0,True,Harare,Credit,AgriBank
63.0,11.0,892.0,3365309.0,True,Harare,Debit,CBZ Bank
55.0,5.0,72.0,3368941.0,True,Kadoma,Credit,Cabs Bank
55.0,5.0,71.0,3368941.0,True,Bulawayo,Debit,Cabs Bank
33.0,5.0,31.0,3368941.0,True,Kadoma,Credit,First Capital Bank
33.0,5.0,21.0,3368941.0,True,Kwekwe,Debit,Cabs Bank
32.0,5.0,29.0,3370384.0,True,Harare,Credit,AgriBank
2.0,7.0,28.0,3381614.0,True,Hwange,Credit,FBC Bank
4.0,7.0,28.0,3383378.0,True,Harare,Debit,Banc ABC
7.0,5.0,29.0,3385548.0,True,Kadoma,Debit,FBC Bank
7.0,5.0,19.0,3389348.0,True,Bulawayo,Debit,Banc ABC
27.0,14.0,2.0,3408303.0,True,Nyanga,Debit,FBC Bank
36.0,6.0,11.0,3416589.0,True,Kadoma,Credit,First Capital Bank
106.0,12.0,61.0,3436052.0,True,Nyanga,Debit,Standard Bank
50.0,6.0,91.0,3443819.0,True,Bulawayo,Debit,FBC Bank
70.0,6.0,7.0,3448086.0,True,Harare,Debit,Cabs Bank
99.0,5.0,239.0,3449174.0,True,Kadoma,Credit,FBC Bank
110.0,13.0,462.0,3472351.0,True,Bindura,Credit,AgriBank
110.0,13.0,462.0,3472351.0,True,Kadoma,Credit,AgriBank
33.0,4.0,0.0,3487343.0,True,Harare,Credit,CBZ Bank
21.0,13.0,107.0,3510115.0,True,Kwekwe,Credit,FBC Bank
103.0,10.0,225.0,3515727.0,True,Harare,Credit,FBC Bank
33.0,5.0,26.0,3523345.0,True,Kadoma,Credit,FBC Bank
1.0,1.0,5.0,3530366.0,True,Kadoma,Credit,AgriBank
129.0,7.0,5312.0,3552808.0,True,Bulawayo,Credit,Steward Bank
26.0,8.0,34.0,3558172.0,True,Bindura,Credit,Cabs Bank
26.0,8.0,34.0,3558172.0,True,Harare,Credit,Standard Bank
26.0,8.0,67.0,3558172.0,True,Harare,Debit,Cabs Bank
20.0,7.0,28.0,3563410.0,True,Marondera,Credit,FBC Bank
192.0,18.0,1158.0,3580071.0,True,Bulawayo,Credit,Cabs Bank
22.0,14.0,62.0,3584355.0,True,Hwange,Credit,FBC Bank
24.0,10.0,51.0,3586386.0,True,Harare,Credit,FBC Bank
49.0,5.0,25.0,3594918.0,True,Harare,Credit,Banc ABC
27.0,11.0,31.0,3603754.0,True,Bulawayo,Credit,Cabs Bank
98.0,5.0,50.0,3606437.0,True,Nyanga,Credit,Banc ABC
26.0,11.0,15.0,3607654.0,True,Kadoma,Credit,NMB Bank
25.0,5.0,1950.0,3609331.0,True,Harare,Debit,AgriBank
136.0,12.0,11.0,3623581.0,True,Bindura,Credit,FBC Bank
136.0,12.0,11.0,3623581.0,True,Bulawayo,Credit,CBZ Bank
136.0,12.0,11.0,3623581.0,True,Harare,Debit,Cabs Bank
136.0,12.0,16.0,3623581.0,True,Harare,Debit,Cabs Bank
83.0,11.0,11.0,3630419.0,True,Bulawayo,Debit,Banc ABC
28.0,7.0,10.0,3630419.0,True,Harare,Debit,Banc ABC
134.0,12.0,59.0,3643426.0,True,Harare,Debit,Cabs Bank
25.0,11.0,657.0,3674693.0,True,Bindura,Credit,FBC Bank
156.0,17.0,1257.0,3684215.0,True,Harare,Credit,FBC Bank
156.0,17.0,953.0,3684215.0,True,Hwange,Credit,FBC Bank
23.0,14.0,1.0,3685410.0,True,Nyanga,Debit,Cabs Bank
23.0,14.0,17.0,3685410.0,True,Bulawayo,Credit,AgriBank
97.0,5.0,245.0,3687103.0,True,Harare,Credit,FBC Bank
37.0,6.0,14.0,3687103.0,True,Harare,Credit,CBZ Bank
22.0,14.0,43.0,3688000.0,True,Bulawayo,Credit,Banc ABC
95.0,12.0,147.0,3694160.0,True,Harare,Debit,Cabs Bank
27.0,8.0,103.0,3699157.0,True,Bulawayo,Credit,Steward Bank
59.0,10.0,223.0,3719341.0,True,Bulawayo,Credit,Cabs Bank
59.0,10.0,223.0,3719341.0,True,Harare,Credit,Banc ABC
59.0,10.0,223.0,3719341.0,True,Bulawayo,Credit,AgriBank
109.0,13.0,115.0,3719341.0,True,Bulawayo,Credit,AgriBank
40.0,5.0,30.0,3719341.0,True,Kadoma,Debit,Cabs Bank
193.0,17.0,242.0,3720095.0,True,Kwekwe,Credit,Cabs Bank
148.0,7.0,364.0,3745746.0,True,Kadoma,Credit,Standard Bank
41.0,6.0,3.0,3748923.0,True,Bindura,Credit,Cabs Bank
44.0,13.0,21.0,3759758.0,True,Harare,Debit,NMB Bank
110.0,5.0,12.0,3759758.0,True,Bindura,Debit,Steward Bank
69.0,2.0,0.0,3791433.0,True,Harare,Credit,FBC Bank
69.0,2.0,0.0,3791433.0,True,Kadoma,Debit,FBC Bank
69.0,2.0,0.0,3791433.0,True,Kadoma,Credit,AgriBank
69.0,2.0,0.0,3791433.0,True,Kadoma,Credit,Cabs Bank
69.0,2.0,0.0,3791433.0,True,Bindura,Credit,AgriBank
69.0,2.0,0.0,3791433.0,True,Hwange,Debit,FBC Bank
29.0,11.0,15.0,3794476.0,True,Harare,Debit,AgriBank
1.0,7.0,40.0,3799084.0,True,Harare,Debit,AgriBank
53.0,5.0,35.0,3837079.0,True,Kadoma,Debit,AgriBank
49.0,13.0,2048.0,3858951.0,True,Kadoma,Credit,Standard Bank
49.0,13.0,2048.0,3858951.0,True,Hwange,Debit,AgriBank
59.0,9.0,121.0,3915123.0,True,Bulawayo,Credit,FBC Bank
41.0,5.0,14.0,3920858.0,True,Nyanga,Debit,Standard Bank
29.0,7.0,30.0,3982455.0,True,Kadoma,Credit,Cabs Bank
107.0,12.0,16.0,3989230.0,True,Nyanga,Debit,Banc ABC
107.0,12.0,60.0,3989230.0,True,Nyanga,Credit,NMB Bank
64.0,5.0,60.0,3995838.0,True,Bindura,Credit,FBC Bank
110.0,7.0,84.0,4017536.0,True,Harare,Debit,Cabs Bank
62.0,9.0,385.0,4021272.0,True,Kadoma,Credit,Steward Bank
23.0,12.0,15.0,4026798.0,True,Kadoma,Credit,FBC Bank
62.0,8.0,70.0,4045497.0,True,Kadoma,Credit,Cabs Bank
25.0,14.0,223.0,4075524.0,True,Kadoma,Credit,NMB Bank
4.0,5.0,13.0,4136433.0,True,Kadoma,Credit,Cabs Bank
85.0,13.0,1343.0,4140717.0,True,Bindura,Credit,Cabs Bank
18.0,6.0,950.0,4141965.0,True,Nyanga,Credit,Cabs Bank
81.0,6.0,28.0,4144928.0,True,Nyanga,Credit,CBZ Bank
23.0,14.0,11.0,4179603.0,True,Harare,Debit,AgriBank
122.0,5.0,1731.0,4182071.0,True,Harare,Credit,Cabs Bank
130.0,9.0,5.0,4218930.0,True,Hwange,Credit,FBC Bank
78.0,8.0,73.0,4235922.0,True,Bulawayo,Credit,Cabs Bank
78.0,8.0,73.0,4235922.0,True,Nyanga,Credit,FBC Bank
78.0,8.0,73.0,4235922.0,True,Marondera,Credit,FBC Bank
78.0,8.0,73.0,4235922.0,True,Bulawayo,Credit,FBC Bank
78.0,8.0,73.0,4235922.0,True,Harare,Debit,Cabs Bank
78.0,8.0,73.0,4235922.0,True,Harare,Debit,CBZ Bank
78.0,8.0,73.0,4235922.0,True,Bindura,Debit,NMB Bank
78.0,8.0,73.0,4235922.0,True,Kwekwe,Credit,AgriBank
33.0,6.0,568.0,4277845.0,True,Nyanga,Credit,FBC Bank
26.0,9.0,114.0,4285166.0,True,Harare,Credit,Cabs Bank
97.0,6.0,13.0,4285166.0,True,Harare,Credit,FBC Bank
26.0,8.0,67.0,4285166.0,True,Bindura,Credit,Cabs Bank
26.0,8.0,67.0,4285166.0,True,Bulawayo,Credit,FBC Bank
26.0,8.0,67.0,4285166.0,True,Kadoma,Credit,AgriBank
95.0,5.0,71.0,4296568.0,True,Harare,Credit,CBZ Bank
21.0,13.0,65.0,4307858.0,True,Harare,Credit,CBZ Bank
21.0,13.0,64.0,4307858.0,True,Harare,Credit,Steward Bank
55.0,4.0,388.0,4370656.0,True,Bulawayo,Credit,Steward Bank
23.0,7.0,71.0,4372696.0,True,Hwange,Credit,FBC Bank
132.0,12.0,11.0,4395370.0,True,Harare,Debit,Steward Bank
55.0,8.0,25.0,4405939.0,True,Harare,Debit,FBC Bank
104.0,8.0,25.0,4405939.0,True,Harare,Debit,AgriBank
105.0,6.0,89.0,4414322.0,True,Bulawayo,Debit,AgriBank
35.0,10.0,1007.0,4431760.0,True,Harare,Credit,FBC Bank
37.0,6.0,1263.0,4452082.0,True,Harare,Credit,Steward Bank
43.0,5.0,71.0,4456509.0,True,Nyanga,Debit,AgriBank
44.0,5.0,10.0,4472249.0,True,Kwekwe,Debit,FBC Bank
3.0,6.0,16.0,4478447.0,True,Bulawayo,Debit,FBC Bank
26.0,12.0,15.0,4488413.0,True,Harare,Credit,Cabs Bank
85.0,11.0,114.0,4494086.0,True,Bulawayo,Debit,NMB Bank
85.0,8.0,60.0,4494543.0,True,Hwange,Credit,FBC Bank
106.0,12.0,47.0,4502503.0,True,Nyanga,Credit,NMB Bank
51.0,5.0,178.0,4505209.0,True,Harare,Debit,FBC Bank
33.0,7.0,800.0,4507920.0,True,Kadoma,Credit,AgriBank
33.0,7.0,750.0,4507920.0,True,Harare,Debit,CBZ Bank
85.0,10.0,30.0,4509579.0,True,Kadoma,Debit,AgriBank
20.0,10.0,61.0,4520808.0,True,Bulawayo,Debit,AgriBank
133.0,12.0,23.0,4524248.0,True,Bulawayo,Debit,FBC Bank
69.0,9.0,206.0,4527735.0,True,Bulawayo,Credit,Cabs Bank
10.0,5.0,27.0,4555736.0,True,Nyanga,Debit,Cabs Bank
56.0,4.0,48.0,4557490.0,True,Kadoma,Debit,CBZ Bank
106.0,12.0,166.0,4559805.0,True,Kwekwe,Debit,FBC Bank
44.0,6.0,501.0,4562924.0,True,Bulawayo,Credit,Cabs Bank
109.0,7.0,7.0,4566665.0,True,Hwange,Credit,FBC Bank
35.0,7.0,634.0,4576301.0,True,Kadoma,Credit,CBZ Bank
32.0,8.0,82.0,4623388.0,True,Harare,Credit,First Capital Bank
103.0,12.0,207.0,4632969.0,True,Bulawayo,Debit,Banc ABC
60.0,8.0,80.0,4647075.0,True,Kadoma,Credit,AgriBank
225.0,11.0,1407.0,4654163.0,True,Harare,Credit,FBC Bank
21.0,14.0,79.0,4668319.0,True,Bindura,Debit,FBC Bank
56.0,5.0,251.0,4681990.0,True,Kadoma,Credit,Cabs Bank
130.0,12.0,61.0,4734764.0,True,Harare,Credit,Steward Bank
29.0,11.0,15.0,4758296.0,True,Hwange,Credit,Steward Bank
19.0,2.0,0.0,4766355.0,True,Kadoma,Credit,CBZ Bank
23.0,14.0,73.0,4793763.0,True,Kadoma,Debit,FBC Bank
112.0,7.0,120.0,4807890.0,True,Kadoma,Debit,AgriBank
99.0,8.0,385.0,4843454.0,True,Harare,Credit,Steward Bank
102.0,5.0,118.0,4848263.0,True,Harare,Credit,First Capital Bank
54.0,5.0,211.0,4856631.0,True,Hwange,Credit,Cabs Bank
54.0,5.0,44.0,4856631.0,True,Harare,Debit,Steward Bank
85.0,11.0,8.0,4865507.0,True,Harare,Credit,FBC Bank
85.0,11.0,2.0,4865507.0,True,Bulawayo,Debit,Banc ABC
51.0,5.0,123.0,4865507.0,True,Harare,Credit,Cabs Bank
22.0,13.0,61.0,4876475.0,True,Bulawayo,Credit,FBC Bank
24.0,10.0,213.0,4947092.0,True,Harare,Credit,Steward Bank
110.0,12.0,94.0,4953316.0,True,Nyanga,Debit,NMB Bank
119.0,5.0,20.0,4953803.0,True,Bulawayo,Debit,AgriBank
119.0,5.0,20.0,4953803.0,True,Bindura,Credit,NMB Bank
55.0,5.0,178.0,4953803.0,True,Bulawayo,Credit,FBC Bank
55.0,5.0,139.0,4953803.0,True,Bindura,Credit,CBZ Bank
36.0,4.0,0.0,4956344.0,True,Bulawayo,Credit,FBC Bank
21.0,13.0,496.0,4956472.0,True,Bulawayo,Debit,Cabs Bank
17.0,13.0,108.0,4958560.0,True,Marondera,Credit,Cabs Bank
48.0,5.0,65.0,4972027.0,True,Harare,Credit,Cabs Bank
26.0,11.0,302.0,4994903.0,True,Bindura,Credit,Cabs Bank
118.0,3.0,1.0,4996376.0,True,Marondera,Debit,AgriBank
135.0,12.0,5.0,5008467.0,True,Harare,Credit,AgriBank
135.0,12.0,6.0,5008467.0,True,Kwekwe,Debit,NMB Bank
135.0,12.0,6.0,5008467.0,True,Harare,Debit,AgriBank
135.0,12.0,5.0,5008467.0,True,Bulawayo,Credit,First Capital Bank
104.0,12.0,20.0,5015395.0,True,Nyanga,Credit,Standard Bank
26.0,14.0,15.0,5021194.0,True,Harare,Credit,Standard Bank
27.0,11.0,15.0,5021194.0,True,Nyanga,Credit,Standard Bank
85.0,11.0,11.0,5045894.0,True,Harare,Debit,Cabs Bank
99.0,6.0,11.0,5045894.0,True,Marondera,Debit,Banc ABC
85.0,11.0,13.0,5045894.0,True,Harare,Credit,AgriBank
102.0,7.0,250.0,5046085.0,True,Marondera,Credit,FBC Bank
78.0,6.0,40.0,5050799.0,True,Harare,Debit,First Capital Bank
106.0,12.0,136.0,5053959.0,True,Harare,Credit,Cabs Bank
106.0,12.0,259.0,5053959.0,True,Bulawayo,Credit,FBC Bank
106.0,12.0,137.0,5053959.0,True,Kadoma,Debit,AgriBank
106.0,12.0,259.0,5053959.0,True,Kwekwe,Credit,NMB Bank
106.0,12.0,14.0,5053959.0,True,Nyanga,Debit,Cabs Bank
24.0,14.0,310.0,5083412.0,True,Bulawayo,Credit,FBC Bank
21.0,14.0,65.0,5108027.0,True,Nyanga,Credit,Banc ABC
141.0,12.0,63.0,5112350.0,True,Harare,Credit,AgriBank
141.0,10.0,6.0,5112350.0,True,Kwekwe,Debit,FBC Bank
141.0,10.0,63.0,5112350.0,True,Bulawayo,Credit,AgriBank
141.0,10.0,105.0,5112350.0,True,Nyanga,Credit,Cabs Bank
141.0,9.0,32.0,5112350.0,True,Kadoma,Debit,AgriBank
141.0,9.0,32.0,5112350.0,True,Bindura,Debit,Cabs Bank
141.0,9.0,32.0,5112350.0,True,Hwange,Credit,FBC Bank
141.0,9.0,32.0,5112350.0,True,Nyanga,Debit,CBZ Bank
141.0,9.0,32.0,5112350.0,True,Kadoma,Debit,AgriBank
104.0,12.0,124.0,5131482.0,True,Kadoma,Credit,NMB Bank
49.0,7.0,57.0,5137867.0,True,Harare,Debit,FBC Bank
62.0,8.0,110.0,5139421.0,True,Harare,Credit,FBC Bank
